time,congestion,avg_wait,throughput,signal_state
0.0,0,0.0,0,NS_GREEN
0.02,0,0.0,0,NS_GREEN
0.03,0,0.0,0,NS_GREEN
0.05,0,0.0,0,NS_GREEN
0.07,0,0.0,0,NS_GREEN
0.08,0,0.0,0,NS_GREEN
0.1,0,0.0,0,NS_GREEN
0.12,0,0.0,0,NS_GREEN
0.13,0,0.0,0,NS_GREEN
0.15,0,0.0,0,NS_GREEN
0.17,0,0.0,0,NS_GREEN
0.18,0,0.0,0,NS_GREEN
0.2,0,0.0,0,NS_GREEN
0.22,0,0.0,0,NS_GREEN
0.23,0,0.0012,0,NS_GREEN
0.25,0,0.0023,0,NS_GREEN
0.27,0,0.0032,0,NS_GREEN
0.28,0,0.0042,0,NS_GREEN
0.3,0,0.0053,0,NS_GREEN
0.32,0,0.0064,0,NS_PRIORITY
0.33,0,0.0074,0,NS_PRIORITY
0.35,1,0.0084,0,NS_PRIORITY
0.37,1,0.0097,0,NS_PRIORITY
0.38,1,0.0108,0,NS_PRIORITY
0.4,1,0.0118,0,NS_PRIORITY
0.42,1,0.0128,0,NS_PRIORITY
0.43,1,0.0139,0,NS_PRIORITY
0.45,1,0.0149,0,NS_PRIORITY
0.47,1,0.0159,0,NS_PRIORITY
0.48,1,0.0159,0,NS_PRIORITY
0.5,1,0.0159,0,NS_PRIORITY
0.52,2,0.0159,0,NS_PRIORITY
0.53,2,0.0159,0,NS_PRIORITY
0.55,2,0.0159,0,NS_PRIORITY
0.57,2,0.0159,0,NS_PRIORITY
0.58,2,0.0159,0,NS_PRIORITY
0.6,2,0.0159,0,NS_PRIORITY
0.62,2,0.0159,0,NS_PRIORITY
0.63,2,0.0159,0,NS_PRIORITY
0.65,2,0.0159,0,NS_PRIORITY
0.67,2,0.0159,0,NS_PRIORITY
0.68,2,0.0159,0,NS_PRIORITY
0.7,2,0.0159,0,NS_PRIORITY
0.72,2,0.0159,0,NS_PRIORITY
0.73,2,0.0159,0,NS_PRIORITY
0.75,2,0.0159,0,NS_PRIORITY
0.77,1,0.0159,0,NS_PRIORITY
0.78,1,0.0159,0,NS_PRIORITY
0.8,1,0.0159,0,NS_PRIORITY
0.82,1,0.0159,0,NS_PRIORITY
0.83,1,0.0159,0,NS_PRIORITY
0.85,1,0.0159,0,NS_PRIORITY
0.87,1,0.0159,0,NS_PRIORITY
0.88,1,0.0159,0,NS_PRIORITY
0.9,1,0.0159,0,NS_PRIORITY
0.92,0,0.0159,0,NS_PRIORITY
0.93,0,0.0159,0,NS_PRIORITY
0.95,0,0.0159,0,NS_PRIORITY
0.97,0,0.0159,0,NS_PRIORITY
0.98,0,0.0159,0,NS_PRIORITY
1.0,0,0.0159,0,NS_PRIORITY
1.02,0,0.0159,0,NS_PRIORITY
1.03,0,0.0159,0,NS_PRIORITY
1.05,0,0.0159,0,NS_PRIORITY
1.07,0,0.0159,0,NS_PRIORITY
1.08,0,0.0159,0,NS_PRIORITY
1.1,0,0.0159,0,NS_PRIORITY
1.12,0,0.0159,0,NS_PRIORITY
1.13,0,0.0159,0,NS_PRIORITY
1.15,0,0.0159,0,NS_PRIORITY
1.17,0,0.0159,0,NS_PRIORITY
1.18,0,0.0159,0,NS_PRIORITY
1.2,0,0.0159,0,NS_PRIORITY
1.22,0,0.0159,0,NS_PRIORITY
1.23,0,0.0159,0,NS_PRIORITY
1.25,0,0.0159,0,NS_PRIORITY
1.27,0,0.0159,0,NS_PRIORITY
1.28,1,0.0159,0,NS_PRIORITY
1.3,1,0.0159,0,NS_PRIORITY
1.32,1,0.0159,0,NS_PRIORITY
1.33,1,0.0159,0,NS_PRIORITY
1.35,1,0.0159,0,NS_PRIORITY
1.37,1,0.0159,0,NS_PRIORITY
1.38,1,0.0159,0,NS_PRIORITY
1.4,1,0.0159,0,NS_PRIORITY
1.42,2,0.0159,0,NS_PRIORITY
1.43,2,0.0159,0,NS_PRIORITY
1.45,2,0.0159,0,NS_PRIORITY
1.47,2,0.0159,0,NS_PRIORITY
1.48,2,0.0159,0,NS_PRIORITY
1.5,2,0.0159,0,NS_PRIORITY
1.52,2,0.0159,0,NS_PRIORITY
1.53,2,0.0159,0,NS_PRIORITY
1.55,2,0.0159,0,NS_PRIORITY
1.57,2,0.0159,0,NS_PRIORITY
1.58,2,0.0159,0,NS_PRIORITY
1.6,2,0.0159,0,NS_PRIORITY
1.62,2,0.0159,0,NS_PRIORITY
1.63,2,0.0159,0,NS_PRIORITY
1.65,2,0.0159,0,NS_PRIORITY
1.67,2,0.0159,0,NS_PRIORITY
1.68,2,0.0159,0,NS_PRIORITY
1.7,1,0.0169,0,NS_PRIORITY
1.72,1,0.0178,0,NS_PRIORITY
1.73,1,0.0188,0,NS_PRIORITY
1.75,1,0.0197,0,NS_PRIORITY
1.77,1,0.0206,0,NS_PRIORITY
1.78,1,0.0215,0,NS_PRIORITY
1.8,1,0.0224,0,NS_PRIORITY
1.82,1,0.0235,0,NS_PRIORITY
1.83,0,0.0244,0,NS_PRIORITY
1.85,0,0.0254,0,NS_PRIORITY
1.87,0,0.0263,0,NS_PRIORITY
1.88,0,0.0272,0,NS_PRIORITY
1.9,0,0.0281,0,NS_PRIORITY
1.92,0,0.029,0,NS_PRIORITY
1.93,0,0.0299,0,NS_PRIORITY
1.95,0,0.0308,0,NS_PRIORITY
1.97,0,0.0318,0,NS_PRIORITY
1.98,0,0.0327,0,NS_PRIORITY
2.0,0,0.0344,0,NS_PRIORITY
2.02,0,0.0366,0,NS_PRIORITY
2.03,0,0.0386,0,NS_PRIORITY
2.05,0,0.0404,0,NS_PRIORITY
2.07,0,0.0426,0,NS_PRIORITY
2.08,0,0.0443,0,NS_PRIORITY
2.1,0,0.0463,0,NS_PRIORITY
2.12,0,0.0481,60,NS_PRIORITY
2.13,0,0.0499,0,NS_PRIORITY
2.15,0,0.0517,0,NS_PRIORITY
2.17,0,0.0539,0,NS_PRIORITY
2.18,0,0.0559,0,NS_PRIORITY
2.2,0,0.0578,0,NS_PRIORITY
2.22,0,0.06,0,NS_PRIORITY
2.23,0,0.0619,0,NS_PRIORITY
2.25,0,0.0638,0,NS_PRIORITY
2.27,0,0.0656,0,NS_PRIORITY
2.28,0,0.0674,60,NS_PRIORITY
2.3,0,0.0693,0,NS_PRIORITY
2.32,0,0.0713,0,NS_PRIORITY
2.33,0,0.0731,0,NS_PRIORITY
2.35,0,0.0749,0,NS_PRIORITY
2.37,0,0.0769,0,NS_PRIORITY
2.38,0,0.0787,0,NS_PRIORITY
2.4,0,0.0806,0,NS_PRIORITY
2.42,0,0.0826,0,NS_PRIORITY
2.43,0,0.0846,0,NS_PRIORITY
2.45,0,0.0863,0,NS_PRIORITY
2.47,0,0.0881,0,NS_PRIORITY
2.48,0,0.0901,0,NS_PRIORITY
2.5,0,0.092,0,NS_PRIORITY
2.52,0,0.0939,0,NS_PRIORITY
2.53,0,0.0957,0,NS_PRIORITY
2.55,0,0.0977,0,NS_PRIORITY
2.57,0,0.0997,0,NS_PRIORITY
2.58,0,0.1016,0,NS_PRIORITY
2.6,1,0.1033,0,NS_PRIORITY
2.62,1,0.1051,0,NS_PRIORITY
2.63,1,0.107,0,NS_PRIORITY
2.65,1,0.109,0,NS_PRIORITY
2.67,1,0.1116,0,NS_PRIORITY
2.68,1,0.1134,0,NS_PRIORITY
2.7,1,0.1152,0,NS_PRIORITY
2.72,2,0.1171,0,NS_PRIORITY
2.73,2,0.119,0,NS_PRIORITY
2.75,2,0.1208,0,NS_PRIORITY
2.77,2,0.1228,0,NS_PRIORITY
2.78,2,0.1248,0,NS_PRIORITY
2.8,2,0.1268,0,NS_PRIORITY
2.82,2,0.1287,0,NS_PRIORITY
2.83,2,0.1306,0,PED_RED
2.85,2,0.1324,0,PED_RED
2.87,2,0.1356,0,PED_RED
2.88,2,0.1384,0,PED_RED
2.9,2,0.1451,0,PED_RED
2.92,2,0.1536,0,PED_RED
2.93,2,0.1626,0,PED_RED
2.95,2,0.1716,0,PED_RED
2.97,2,0.1832,0,PED_RED
2.98,2,0.1941,0,PED_RED
3.0,2,0.207,0,PED_RED
3.02,2,0.2179,0,PED_RED
3.03,2,0.2282,0,PED_RED
3.05,2,0.2396,0,PED_RED
3.07,2,0.2511,0,PED_RED
3.08,2,0.2632,0,PED_RED
3.1,2,0.2754,0,PED_RED
3.12,2,0.2875,0,PED_RED
3.13,2,0.3018,0,PED_RED
3.15,2,0.3164,0,PED_RED
3.17,2,0.3326,0,PED_RED
3.18,2,0.3498,60,PED_RED
3.2,2,0.3686,0,PED_RED
3.22,2,0.3841,0,PED_RED
3.23,2,0.4021,0,PED_RED
3.25,2,0.4201,0,PED_RED
3.27,2,0.4381,0,PED_RED
3.28,2,0.4535,0,PED_RED
3.3,2,0.4715,0,PED_RED
3.32,2,0.4901,0,PED_RED
3.33,2,0.5077,0,PED_RED
3.35,2,0.5263,0,PED_RED
3.37,2,0.5476,0,PED_RED
3.38,2,0.5671,0,PED_RED
3.4,2,0.5857,0,PED_RED
3.42,2,0.6071,0,PED_RED
3.43,2,0.6238,0,PED_RED
3.45,2,0.6386,0,PED_RED
3.47,2,0.6563,0,PED_RED
3.48,2,0.6758,0,PED_RED
3.5,2,0.6944,0,PED_RED
3.52,2,0.712,0,PED_RED
3.53,2,0.7269,0,PED_RED
3.55,2,0.7426,0,PED_RED
3.57,2,0.7575,0,PED_RED
3.58,2,0.7724,0,PED_RED
3.6,2,0.7891,0,PED_RED
3.62,2,0.8049,0,PED_RED
3.63,2,0.8206,0,PED_RED
3.65,2,0.8383,0,PED_RED
3.67,2,0.8583,0,PED_RED
3.68,2,0.8763,0,PED_RED
3.7,2,0.8933,0,PED_RED
3.72,2,0.9133,0,PED_RED
3.73,2,0.9333,0,PED_RED
3.75,2,0.9523,0,PED_RED
3.77,2,0.9733,0,PED_RED
3.78,2,0.9933,0,PED_RED
3.8,2,1.0133,0,PED_RED
3.82,2,1.0313,0,PED_RED
3.83,2,1.0503,0,PED_RED
3.85,2,1.0703,0,PED_RED
3.87,2,1.0903,0,PED_RED
3.88,2,1.1113,0,PED_RED
3.9,2,1.1323,0,PED_RED
3.92,2,1.1523,0,PED_RED
3.93,2,1.1703,0,PED_RED
3.95,2,1.1913,0,PED_RED
3.97,2,1.2123,0,PED_RED
3.98,2,1.2333,0,PED_RED
4.0,2,1.2523,0,PED_RED
4.02,2,1.2733,0,PED_RED
4.03,2,1.2913,0,PED_RED
4.05,2,1.3103,0,PED_RED
4.07,2,1.3263,0,PED_RED
4.08,2,1.3473,0,PED_RED
4.1,2,1.3663,0,PED_RED
4.12,2,1.3853,0,PED_RED
4.13,2,1.4013,0,PED_RED
4.15,2,1.4193,0,PED_RED
4.17,2,1.4363,0,PED_RED
4.18,2,1.4533,0,PED_RED
4.2,2,1.4703,0,PED_RED
4.22,2,1.4873,0,PED_RED
4.23,2,1.5043,0,PED_RED
4.25,2,1.5213,0,PED_RED
4.27,2,1.5373,0,PED_RED
4.28,2,1.5543,0,PED_RED
4.3,2,1.5713,0,PED_RED
4.32,2,1.5873,0,PED_RED
4.33,2,1.6123,0,PED_RED
4.35,2,1.6343,0,PED_RED
4.37,2,1.6543,0,PED_RED
4.38,2,1.6763,0,PED_RED
4.4,2,1.6973,0,PED_RED
4.42,2,1.7183,0,PED_RED
4.43,2,1.7423,0,PED_RED
4.45,2,1.7603,0,PED_RED
4.47,2,1.7813,0,PED_RED
4.48,2,1.8033,0,PED_RED
4.5,2,1.8213,0,PED_RED
4.52,2,1.8403,0,PED_RED
4.53,2,1.8613,0,PED_RED
4.55,2,1.8823,0,PED_RED
4.57,2,1.9043,0,PED_RED
4.58,2,1.9223,0,PED_RED
4.6,2,1.9423,0,PED_RED
4.62,2,1.9613,0,PED_RED
4.63,2,1.9793,0,PED_RED
4.65,2,1.9963,0,PED_RED
4.67,2,2.0133,0,PED_RED
4.68,2,2.0313,0,PED_RED
4.7,2,2.0543,0,PED_RED
4.72,2,2.0773,0,PED_RED
4.73,2,2.0943,0,PED_RED
4.75,2,2.1113,0,PED_RED
4.77,2,2.1283,0,PED_RED
4.78,2,2.1443,0,PED_RED
4.8,2,2.1613,0,PED_RED
4.82,2,2.1783,0,PED_RED
4.83,2,2.1943,0,PED_RED
4.85,2,2.2103,0,PED_RED
4.87,2,2.2263,0,PED_RED
4.88,2,2.2433,0,PED_RED
4.9,2,2.2603,0,PED_RED
4.92,2,2.2773,0,PED_RED
4.93,2,2.2973,0,PED_RED
4.95,2,2.3203,0,PED_RED
4.97,2,2.3403,0,PED_RED
4.98,2,2.3573,0,PED_RED
5.0,2,2.3743,0,PED_RED
5.02,2,2.3933,0,PED_RED
5.03,2,2.4123,0,PED_RED
5.05,2,2.4313,0,PED_RED
5.07,2,2.4533,0,PED_RED
5.08,2,2.4743,0,PED_RED
5.1,2,2.4933,0,PED_RED
5.12,2,2.5133,0,PED_RED
5.13,2,2.5303,0,PED_RED
5.15,2,2.5503,0,PED_RED
5.17,2,2.5703,0,PED_RED
5.18,2,2.5903,0,PED_RED
5.2,2,2.6113,0,PED_RED
5.22,2,2.6313,0,PED_RED
5.23,2,2.6533,0,PED_RED
5.25,2,2.6753,0,PED_RED
5.27,2,2.6923,0,PED_RED
5.28,2,2.7093,0,PED_RED
5.3,2,2.7283,0,PED_RED
5.32,2,2.7463,0,PED_RED
5.33,2,2.7653,0,PED_RED
5.35,2,2.7813,0,PED_RED
5.37,2,2.7973,0,PED_RED
5.38,2,2.8143,0,PED_RED
5.4,2,2.8303,0,PED_RED
5.42,2,2.8463,0,PED_RED
5.43,2,2.8623,0,PED_RED
5.45,2,2.8803,0,PED_RED
5.47,2,2.8973,0,PED_RED
5.48,2,2.9143,0,PED_RED
5.5,2,2.9303,0,PED_RED
5.52,2,2.9463,0,PED_RED
5.53,2,2.9633,0,PED_RED
5.55,2,2.9823,0,PED_RED
5.57,2,3.0053,0,PED_RED
5.58,2,3.0263,0,PED_RED
5.6,2,3.0453,0,PED_RED
5.62,2,3.0653,0,PED_RED
5.63,2,3.0863,0,PED_RED
5.65,2,3.1063,0,PED_RED
5.67,2,3.1283,0,PED_RED
5.68,2,3.1493,0,PED_RED
5.7,2,3.1703,0,PED_RED
5.72,2,3.1903,0,PED_RED
5.73,2,3.2093,0,PED_RED
5.75,2,3.2253,0,PED_RED
5.77,2,3.2413,0,PED_RED
5.78,2,3.2573,0,PED_RED
5.8,2,3.2733,0,PED_RED
5.82,2,3.2893,0,PED_RED
5.83,2,3.3073,0,PED_RED
5.85,2,3.3253,0,PED_RED
5.87,2,3.3423,0,PED_RED
5.88,2,3.3583,0,PED_RED
5.9,2,3.3753,0,PED_RED
5.92,2,3.3913,0,PED_RED
5.93,2,3.4083,0,PED_RED
5.95,2,3.4253,0,PED_RED
5.97,2,3.4423,0,PED_RED
5.98,2,3.4583,0,PED_RED
6.0,2,3.4753,0,PED_RED
6.02,2,3.4923,0,PED_RED
6.03,2,3.5093,0,PED_RED
6.05,2,3.5263,0,PED_RED
6.07,2,3.5433,0,PED_RED
6.08,2,3.5603,0,PED_RED
6.1,2,3.5773,0,PED_RED
6.12,2,3.5933,0,PED_RED
6.13,2,3.6103,0,PED_RED
6.15,2,3.6273,0,PED_RED
6.17,2,3.6443,0,PED_RED
6.18,2,3.6613,0,PED_RED
6.2,2,3.6773,0,PED_RED
6.22,2,3.6943,0,PED_RED
6.23,2,3.7113,0,PED_RED
6.25,2,3.7273,0,PED_RED
6.27,2,3.7433,0,PED_RED
6.28,2,3.7603,0,PED_RED
6.3,2,3.7763,0,PED_RED
6.32,2,3.7923,0,PED_RED
6.33,2,3.8093,0,PED_RED
6.35,2,3.8253,0,PED_RED
6.37,2,3.8423,0,PED_RED
6.38,2,3.8583,0,PED_RED
6.4,2,3.8743,0,PED_RED
6.42,2,3.8913,0,PED_RED
6.43,2,3.9073,0,PED_RED
6.45,2,3.9233,0,PED_RED
6.47,2,3.9403,0,PED_RED
6.48,2,3.9563,0,PED_RED
6.5,2,3.9723,0,PED_RED
6.52,2,3.9883,0,PED_RED
6.53,2,4.0043,0,PED_RED
6.55,2,4.0223,0,PED_RED
6.57,2,4.0383,0,PED_RED
6.58,2,4.0543,0,PED_RED
6.6,2,4.0713,0,PED_RED
6.62,2,4.0883,0,PED_RED
6.63,2,4.1063,0,PED_RED
6.65,2,4.1243,0,PED_RED
6.67,2,4.1403,0,PED_RED
6.68,2,4.1563,0,PED_RED
6.7,2,4.1733,0,PED_RED
6.72,2,4.1903,0,PED_RED
6.73,2,4.2063,0,PED_RED
6.75,2,4.2223,0,PED_RED
6.77,2,4.2403,0,PED_RED
6.78,2,4.2573,0,PED_RED
6.8,2,4.2743,0,PED_RED
6.82,2,4.2913,0,PED_RED
6.83,2,4.3093,0,PED_RED
6.85,2,4.3263,0,PED_RED
6.87,2,4.3433,0,PED_RED
6.88,2,4.3593,0,PED_RED
6.9,2,4.3753,0,PED_RED
6.92,2,4.3913,0,PED_RED
6.93,2,4.4073,0,PED_RED
6.95,2,4.4233,0,PED_RED
6.97,2,4.4413,0,PED_RED
6.98,2,4.4583,0,PED_RED
7.0,2,4.4743,0,PED_RED
7.02,2,4.4913,0,PED_RED
7.03,2,4.5073,0,PED_RED
7.05,2,4.5233,0,PED_RED
7.07,2,4.5393,0,PED_RED
7.08,2,4.5553,0,PED_RED
7.1,2,4.5723,0,PED_RED
7.12,2,4.5893,0,PED_RED
7.13,2,4.6053,0,PED_RED
7.15,2,4.6223,0,PED_RED
7.17,2,4.6393,0,PED_RED
7.18,2,4.6553,0,PED_RED
7.2,2,4.6713,0,PED_RED
7.22,2,4.6873,0,PED_RED
7.23,2,4.7033,0,PED_RED
7.25,2,4.7203,0,PED_RED
7.27,2,4.7373,0,PED_RED
7.28,2,4.7533,0,PED_RED
7.3,2,4.7703,0,PED_RED
7.32,2,4.7863,0,PED_RED
7.33,2,4.8023,0,PED_RED
7.35,2,4.8193,0,PED_RED
7.37,2,4.8363,0,PED_RED
7.38,2,4.8543,0,PED_RED
7.4,2,4.8713,0,PED_RED
7.42,2,4.8883,0,PED_RED
7.43,2,4.9043,0,PED_RED
7.45,2,4.9203,0,PED_RED
7.47,2,4.9373,0,PED_RED
7.48,2,4.9553,0,PED_RED
7.5,2,4.9723,0,PED_RED
7.52,2,4.9893,0,PED_RED
7.53,2,5.0053,0,PED_RED
7.55,2,5.0223,0,PED_RED
7.57,2,5.0393,0,PED_RED
7.58,2,5.0563,0,PED_RED
7.6,2,5.0733,0,PED_RED
7.62,2,5.0913,0,PED_RED
7.63,2,5.1083,0,PED_RED
7.65,2,5.1253,0,PED_RED
7.67,2,5.1423,0,PED_RED
7.68,2,5.1583,0,PED_RED
7.7,2,5.1793,0,PED_RED
7.72,2,5.1963,0,PED_RED
7.73,2,5.2133,0,PED_RED
7.75,2,5.2313,0,PED_RED
7.77,2,5.2483,0,PED_RED
7.78,2,5.2643,0,PED_RED
7.8,2,5.2813,0,PED_RED
7.82,2,5.2973,0,PED_RED
7.83,2,5.3133,0,PED_RED
7.85,2,5.3303,0,PED_RED
7.87,2,5.3463,0,PED_RED
7.88,2,5.3633,0,PED_RED
7.9,2,5.3793,0,PED_RED
7.92,2,5.3953,0,PED_RED
7.93,2,5.4143,0,PED_RED
7.95,2,5.4323,0,PED_RED
7.97,2,5.4513,0,PED_RED
7.98,2,5.4693,0,PED_RED
8.0,2,5.4853,0,PED_RED
8.02,2,5.5023,0,PED_RED
8.03,2,5.5193,0,PED_RED
8.05,2,5.5353,0,PED_RED
8.07,2,5.5533,0,PED_RED
8.08,2,5.5703,0,PED_RED
8.1,2,5.5863,0,PED_RED
8.12,2,5.6023,0,PED_RED
8.13,2,5.6193,0,PED_RED
8.15,2,5.6363,0,PED_RED
8.17,2,5.6523,0,PED_RED
8.18,2,5.6703,0,PED_RED
8.2,2,5.6873,0,PED_RED
8.22,2,5.7043,0,PED_RED
8.23,2,5.7203,0,PED_RED
8.25,2,5.7363,0,PED_RED
8.27,2,5.7543,0,PED_RED
8.28,2,5.7703,0,PED_RED
8.3,2,5.7883,0,PED_RED
8.32,2,5.8053,0,PED_RED
8.33,2,5.8213,0,PED_RED
8.35,2,5.8413,0,PED_RED
8.37,2,5.8573,0,PED_RED
8.38,2,5.8743,0,PED_RED
8.4,2,5.8933,0,PED_RED
8.42,2,5.9093,0,PED_RED
8.43,2,5.9253,0,NS_PRIORITY
8.45,2,5.9413,0,NS_PRIORITY
8.47,2,5.9583,0,NS_PRIORITY
8.48,2,5.9753,0,NS_PRIORITY
8.5,2,5.9802,0,NS_PRIORITY
8.52,2,5.9852,0,NS_PRIORITY
8.53,2,5.9908,0,NS_PRIORITY
8.55,2,5.996,0,NS_PRIORITY
8.57,2,6.0013,0,NS_PRIORITY
8.58,3,6.0072,0,NS_PRIORITY
8.6,3,6.0124,0,NS_PRIORITY
8.62,3,6.0177,0,NS_PRIORITY
8.63,3,6.0226,0,NS_PRIORITY
8.65,3,6.0276,0,NS_PRIORITY
8.67,4,6.0332,0,NS_PRIORITY
8.68,4,6.04,0,NS_PRIORITY
8.7,4,6.0455,0,NS_PRIORITY
8.72,4,6.0508,0,NS_PRIORITY
8.73,4,6.0564,0,NS_PRIORITY
8.75,4,6.0613,0,NS_PRIORITY
8.77,4,6.0642,0,NS_PRIORITY
8.78,4,6.067,0,NS_PRIORITY
8.8,4,6.0697,0,NS_PRIORITY
8.82,4,6.0725,0,NS_PRIORITY
8.83,4,6.0753,0,NS_PRIORITY
8.85,4,6.078,0,NS_PRIORITY
8.87,4,6.0808,0,NS_PRIORITY
8.88,4,6.0835,0,NS_PRIORITY
8.9,4,6.0863,0,NS_PRIORITY
8.92,4,6.089,0,NS_PRIORITY
8.93,4,6.0918,0,NS_PRIORITY
8.95,4,6.0947,0,NS_PRIORITY
8.97,4,6.0973,60,NS_PRIORITY
8.98,4,5.705,0,NS_PRIORITY
9.0,4,5.7077,0,NS_PRIORITY
9.02,4,5.7105,0,NS_PRIORITY
9.03,4,5.7132,0,NS_PRIORITY
9.05,4,5.7159,0,NS_PRIORITY
9.07,4,5.7187,0,NS_PRIORITY
9.08,4,5.7214,0,NS_PRIORITY
9.1,4,5.724,0,NS_PRIORITY
9.12,4,5.7267,0,NS_PRIORITY
9.13,5,5.7295,0,NS_PRIORITY
9.15,5,5.7322,0,NS_PRIORITY
9.17,5,5.735,0,NS_PRIORITY
9.18,5,5.7379,0,NS_PRIORITY
9.2,5,5.7407,0,NS_PRIORITY
9.22,5,5.7434,0,NS_PRIORITY
9.23,5,5.7462,0,NS_PRIORITY
9.25,5,5.749,0,NS_PRIORITY
9.27,5,5.7519,0,NS_PRIORITY
9.28,5,5.7545,0,NS_PRIORITY
9.3,5,5.7574,0,NS_PRIORITY
9.32,5,5.7604,0,NS_PRIORITY
9.33,5,5.7639,0,NS_PRIORITY
9.35,4,5.7674,0,NS_PRIORITY
9.37,4,5.7712,0,NS_PRIORITY
9.38,4,5.7747,0,NS_PRIORITY
9.4,4,5.7787,0,NS_PRIORITY
9.42,4,5.7823,0,NS_PRIORITY
